row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,country,region,postal_code,sales,quantity,discount,profit
2909,CA-2017-121615,2017-11-03,2017-11-09,"Standard Class",DL-12925,OFF-LA-10001771,"United States",Central,55122,14.94,3,NULL,6.87
2910,CA-2017-166415,2017-02-19,2017-02-23,"Standard Class",ME-17725,OFF-FA-10004968,"United States",West,98103,11.22,3,NULL,0.22
2911,CA-2015-118444,2015-11-05,2015-11-09,"Standard Class",VD-21670,OFF-AP-10000576,"United States",South,33065,387.14,4,0.2,24.2
2912,CA-2014-113929,2014-06-16,2014-06-21,"Standard Class",CK-12205,OFF-EN-10003286,"United States",East,11550,41.4,5,NULL,19.46
2913,CA-2014-113929,2014-06-16,2014-06-21,"Standard Class",CK-12205,OFF-AR-10003772,"United States",East,11550,35,4,NULL,10.5
2914,CA-2014-113929,2014-06-16,2014-06-21,"Standard Class",CK-12205,OFF-BI-10002852,"United States",East,11550,39.55,3,0.2,14.34
2915,CA-2015-134747,2015-10-12,2015-10-17,"Second Class",DL-12925,TEC-PH-10002890,"United States",Central,46060,135.72,3,NULL,35.29
2916,CA-2015-134747,2015-10-12,2015-10-17,"Second Class",DL-12925,OFF-BI-10001308,"United States",Central,46060,12.56,2,NULL,5.65
2917,CA-2015-134747,2015-10-12,2015-10-17,"Second Class",DL-12925,TEC-PH-10001750,"United States",Central,46060,263.96,4,NULL,71.27
2918,CA-2017-155047,2017-08-27,2017-08-30,"First Class",SE-20110,OFF-AR-10003338,"United States",Central,75220,5.95,1,0.2,0.37
2919,CA-2016-160129,2016-11-23,2016-11-23,"Same Day",LS-17200,OFF-FA-10002763,"United States",East,19140,15.8,5,0.2,2.37
2920,CA-2016-160129,2016-11-23,2016-11-23,"Same Day",LS-17200,FUR-FU-10002088,"United States",East,19140,14.37,2,0.2,3.95
2921,CA-2016-160129,2016-11-23,2016-11-23,"Same Day",LS-17200,FUR-FU-10003976,"United States",East,19140,70.45,7,0.2,12.33
2922,CA-2017-164329,2017-01-30,2017-01-30,"Same Day",MM-17920,OFF-ST-10001511,"United States",West,94109,129.3,2,NULL,6.46
2923,US-2015-141453,2015-11-30,2015-12-03,"Second Class",DB-13270,OFF-BI-10000301,"United States",Central,78745,3.88,3,0.8,-5.82
2924,CA-2014-156993,2014-06-28,2014-07-04,"Standard Class",RW-19630,OFF-FA-10003495,"United States",Central,48234,6.08,1,NULL,3.04
2925,CA-2014-157721,2014-09-02,2014-09-05,"First Class",JM-16195,OFF-AP-10001303,"United States",East,13601,19.9,1,NULL,8.96
2926,CA-2014-157721,2014-09-02,2014-09-05,"First Class",JM-16195,FUR-FU-10002116,"United States",East,13601,70.71,1,NULL,4.95
2927,CA-2017-128629,2017-07-10,2017-07-14,"Second Class",BP-11155,FUR-FU-10000771,"United States",South,31907,18.84,3,NULL,7.91
2928,CA-2017-158106,2017-06-04,2017-06-10,"Standard Class",CT-11995,OFF-AR-10002255,"United States",Central,55124,8.64,3,NULL,2.51
2929,US-2017-120390,2017-10-19,2017-10-26,"Standard Class",TH-21550,OFF-BI-10004995,"United States",South,27217,1633.19,4,0.7,-1306.55
2930,CA-2017-143434,2017-11-18,2017-11-24,"Standard Class",ME-17320,FUR-FU-10002597,"United States",Central,48601,19.76,4,NULL,8.3
2931,CA-2015-168564,2015-08-08,2015-08-08,"Same Day",TT-21220,OFF-BI-10004970,"United States",West,94109,6.61,2,0.2,2.23
2932,CA-2015-168564,2015-08-08,2015-08-08,"Same Day",TT-21220,OFF-BI-10002557,"United States",West,94109,7.28,2,0.2,2.73
2933,CA-2015-168564,2015-08-08,2015-08-08,"Same Day",TT-21220,FUR-CH-10000785,"United States",West,94109,144.78,1,0.2,10.86
2934,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,TEC-PH-10002310,"United States",West,98105,156.79,1,0.2,13.72
2935,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,TEC-PH-10002834,"United States",West,98105,431.98,3,0.2,27
2936,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,OFF-EN-10000927,"United States",West,98105,35.89,1,NULL,16.15
2937,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,OFF-BI-10001636,"United States",West,98105,47.21,7,0.2,15.34
2938,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,OFF-PA-10001736,"United States",West,98105,248.08,7,NULL,116.6
2939,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,OFF-PA-10000482,"United States",West,98105,189.7,5,NULL,89.16
2940,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,OFF-BI-10001658,"United States",West,98105,59.81,3,0.2,19.44
2941,CA-2017-155880,2017-03-25,2017-03-31,"Standard Class",JD-16150,FUR-CH-10000422,"United States",Central,53209,90.99,1,NULL,14.56
2942,CA-2017-155880,2017-03-25,2017-03-31,"Standard Class",JD-16150,FUR-CH-10004675,"United States",Central,53209,1526.56,7,NULL,427.44
2943,CA-2017-155880,2017-03-25,2017-03-31,"Standard Class",JD-16150,FUR-CH-10002880,"United States",Central,53209,368.97,3,NULL,40.59
2944,CA-2017-126242,2017-11-19,2017-11-24,"Standard Class",MC-18100,OFF-ST-10000675,"United States",West,90049,305.01,9,NULL,76.25
2945,CA-2017-126242,2017-11-19,2017-11-24,"Standard Class",MC-18100,FUR-FU-10002685,"United States",West,90049,18.7,1,NULL,7.11
2946,CA-2016-166443,2016-11-04,2016-11-05,"First Class",LH-17020,FUR-FU-10004020,"United States",West,94122,38.29,7,NULL,16.46
2947,CA-2017-169859,2017-12-14,2017-12-18,"Standard Class",MP-18175,FUR-FU-10004963,"United States",West,92024,26.25,3,NULL,11.02
2948,CA-2017-169859,2017-12-14,2017-12-18,"Standard Class",MP-18175,OFF-BI-10000174,"United States",West,92024,64.96,14,0.2,22.74
2949,CA-2017-169859,2017-12-14,2017-12-18,"Standard Class",MP-18175,OFF-EN-10000461,"United States",West,92024,43.7,5,NULL,20.54
2950,CA-2017-134915,2017-11-12,2017-11-12,"Same Day",EM-14140,TEC-AC-10001266,"United States",West,85301,41.6,4,0.2,13
2951,CA-2017-134915,2017-11-12,2017-11-12,"Same Day",EM-14140,OFF-PA-10002160,"United States",West,85301,23.12,5,0.2,8.38
2952,CA-2017-134915,2017-11-12,2017-11-12,"Same Day",EM-14140,FUR-CH-10004875,"United States",West,85301,113.89,2,0.2,9.97
2954,CA-2017-134915,2017-11-12,2017-11-12,"Same Day",EM-14140,TEC-PH-10000347,"United States",West,85301,7.92,2,0.2,0.69
2955,CA-2017-134915,2017-11-12,2017-11-12,"Same Day",EM-14140,TEC-PH-10001459,"United States",West,85301,671.98,2,0.2,50.4
2956,CA-2016-153353,2016-08-18,2016-08-24,"Standard Class",GG-14650,TEC-PH-10000439,"United States",East,10035,39.99,1,NULL,11.6
2957,CA-2017-123638,2017-06-27,2017-07-04,"Standard Class",MA-17995,FUR-CH-10002647,"United States",East,13601,191.65,3,0.1,31.94
2958,CA-2017-168900,2017-05-04,2017-05-09,"Standard Class",SH-20395,OFF-BI-10003910,"United States",East,45503,2.31,1,0.7,-1.93
2959,CA-2015-158456,2015-12-24,2015-12-29,"Standard Class",KT-16465,OFF-BI-10001097,"United States",West,90032,19.94,4,0.2,7.23
2960,CA-2015-158456,2015-12-24,2015-12-29,"Standard Class",KT-16465,OFF-FA-10004854,"United States",West,90032,45.92,4,NULL,21.58
2961,CA-2017-143665,2017-04-26,2017-05-01,"Standard Class",PO-19180,OFF-PA-10003673,"United States",West,98115,20.34,3,NULL,9.36
2962,CA-2017-143665,2017-04-26,2017-05-01,"Standard Class",PO-19180,OFF-LA-10002034,"United States",West,98115,39.28,8,NULL,19.25
2963,CA-2017-137428,2017-12-16,2017-12-21,"Second Class",AY-10555,FUR-CH-10002774,"United States",West,92054,81.57,2,0.2,9.18
2964,CA-2017-137428,2017-12-16,2017-12-21,"Second Class",AY-10555,FUR-CH-10003817,"United States",West,92054,97.18,2,0.2,6.07
2965,CA-2017-137428,2017-12-16,2017-12-21,"Second Class",AY-10555,OFF-BI-10002949,"United States",West,92054,24.32,5,0.2,8.21
2966,CA-2017-137428,2017-12-16,2017-12-21,"Second Class",AY-10555,FUR-FU-10002445,"United States",West,92054,18.96,2,NULL,7.58
2967,CA-2014-162866,2014-12-27,2014-12-31,"Standard Class",Co-12640,FUR-FU-10001473,"United States",Central,60076,32.95,6,0.6,-19.77
2968,CA-2014-162866,2014-12-27,2014-12-31,"Standard Class",Co-12640,OFF-ST-10002562,"United States",Central,60076,30.02,4,0.2,3
2969,CA-2017-167941,2017-11-06,2017-11-09,"Second Class",JF-15565,OFF-AP-10002118,"United States",South,28314,499.58,3,0.2,43.71
2970,CA-2017-167941,2017-11-06,2017-11-09,"Second Class",JF-15565,OFF-PA-10001800,"United States",South,28314,31.1,6,0.2,10.89
2971,CA-2017-167941,2017-11-06,2017-11-09,"Second Class",JF-15565,OFF-BI-10002827,"United States",South,28314,13.27,8,0.7,-10.62
2972,CA-2017-167941,2017-11-06,2017-11-09,"Second Class",JF-15565,FUR-FU-10004671,"United States",South,28314,28.27,2,0.2,6.36
2973,CA-2017-167941,2017-11-06,2017-11-09,"Second Class",JF-15565,OFF-ST-10000736,"United States",South,28314,259.14,4,0.2,-51.83
2974,CA-2017-111808,2017-12-16,2017-12-20,"Standard Class",AR-10510,OFF-BI-10004656,"United States",Central,74133,10.8,5,NULL,5.18
2975,CA-2015-137512,2015-05-07,2015-05-12,"Standard Class",AG-10675,FUR-TA-10001095,"United States",Central,75002,244.01,2,0.3,-31.37
2976,CA-2015-137512,2015-05-07,2015-05-12,"Standard Class",AG-10675,OFF-PA-10000213,"United States",Central,75002,15.94,4,0.2,5.38
2977,CA-2017-139773,2017-12-04,2017-12-04,"Same Day",DV-13045,FUR-CH-10001797,"United States",East,19143,188.55,7,0.3,-2.69
2978,CA-2017-134607,2017-10-03,2017-10-08,"Second Class",HL-15040,OFF-ST-10002214,"United States",East,14609,22.58,2,NULL,5.87
2979,CA-2014-109232,2014-01-13,2014-01-16,"Second Class",ND-18370,FUR-CH-10000422,"United States",South,29464,545.94,6,NULL,87.35
2980,CA-2015-139850,2015-06-12,2015-06-17,"Standard Class",GB-14575,OFF-PA-10003848,"United States",East,19134,20.74,4,0.2,7.26
2981,CA-2015-139850,2015-06-12,2015-06-17,"Standard Class",GB-14575,FUR-FU-10003623,"United States",East,19134,43.3,2,0.2,4.33
2982,CA-2014-131310,2014-07-12,2014-07-18,"Standard Class",CL-12565,FUR-CH-10001797,"United States",West,98115,123.14,4,0.2,13.85
2983,CA-2014-131310,2014-07-12,2014-07-18,"Standard Class",CL-12565,OFF-BI-10003094,"United States",West,98115,11.26,4,0.2,3.8
2984,US-2014-112872,2014-12-06,2014-12-11,"Second Class",RC-19960,OFF-ST-10002205,"United States",West,97477,53.42,3,0.2,4.67
2985,US-2014-112872,2014-12-06,2014-12-11,"Second Class",RC-19960,FUR-TA-10003238,"United States",West,97477,275.49,1,0.5,-170.8
2986,CA-2016-139269,2016-05-25,2016-05-30,"Standard Class",JB-16045,FUR-FU-10000755,"United States",South,31907,24.96,4,NULL,6.24
2987,CA-2016-139269,2016-05-25,2016-05-30,"Standard Class",JB-16045,OFF-PA-10002893,"United States",South,31907,19.36,2,NULL,9.29
2988,CA-2016-139269,2016-05-25,2016-05-30,"Standard Class",JB-16045,OFF-ST-10000689,"United States",South,31907,1267.65,9,NULL,152.12
2989,CA-2016-139010,2016-02-21,2016-02-26,"Second Class",MC-17635,TEC-AC-10004227,"United States",West,90032,12.99,1,NULL,0.78
2990,CA-2016-139010,2016-02-21,2016-02-26,"Second Class",MC-17635,OFF-BI-10000174,"United States",West,90032,18.56,4,0.2,6.5
2991,CA-2016-139010,2016-02-21,2016-02-26,"Second Class",MC-17635,OFF-ST-10001809,"United States",West,90032,449.15,5,NULL,8.98
2992,CA-2016-139010,2016-02-21,2016-02-26,"Second Class",MC-17635,OFF-BI-10002309,"United States",West,90032,31.25,7,0.2,10.94
2993,CA-2016-134376,2016-10-02,2016-10-06,"Standard Class",TT-21265,OFF-AP-10004532,"United States",East,10024,61.44,3,NULL,16.59
2994,CA-2017-147291,2017-03-11,2017-03-17,"Standard Class",MJ-17740,OFF-BI-10003091,"United States",Central,48227,895.92,4,NULL,421.08
2995,CA-2016-112893,2016-09-09,2016-09-13,"Second Class",AT-10735,OFF-BI-10004654,"United States",West,95207,55.36,4,0.2,18.68
2996,US-2014-150532,2014-07-14,2014-07-21,"Standard Class",PB-19150,OFF-ST-10000760,"United States",West,85023,55.92,5,0.2,6.29
2997,CA-2014-138317,2014-06-21,2014-06-25,"Standard Class",NW-18400,OFF-EN-10001539,"United States",East,19120,24.9,4,0.2,8.4
2998,CA-2014-138317,2014-06-21,2014-06-25,"Standard Class",NW-18400,FUR-FU-10000550,"United States",East,19120,3.98,1,0.2,0.65
2999,CA-2014-138317,2014-06-21,2014-06-25,"Standard Class",NW-18400,TEC-AC-10003628,"United States",East,19120,95.97,4,0.2,28.79
3000,CA-2014-138317,2014-06-21,2014-06-25,"Standard Class",NW-18400,TEC-MA-10004521,"United States",East,19120,206.99,3,0.7,-172.49
3001,CA-2014-138317,2014-06-21,2014-06-25,"Standard Class",NW-18400,OFF-AP-10003860,"United States",East,19120,44.42,2,0.2,3.89
3002,CA-2014-138317,2014-06-21,2014-06-25,"Standard Class",NW-18400,OFF-BI-10000069,"United States",East,19120,9.01,2,0.7,-7.2
3003,CA-2015-130610,2015-07-05,2015-07-10,"Standard Class",VP-21730,OFF-BI-10003655,"United States",Central,48310,19,5,NULL,8.93
3004,CA-2017-104381,2017-12-16,2017-12-23,"Standard Class",RD-19810,OFF-BI-10001628,"United States",East,14609,33.38,4,0.2,10.43
3005,CA-2016-131499,2016-09-08,2016-09-10,"First Class",MG-17875,OFF-AP-10003779,"United States",East,10011,207.48,1,NULL,62.24
3006,CA-2014-148761,2014-05-17,2014-05-21,"Standard Class",PA-19060,OFF-BI-10000666,"United States",Central,54703,91.68,3,NULL,45.84
3007,CA-2017-116519,2017-10-13,2017-10-15,"First Class",CR-12730,OFF-AP-10000828,"United States",East,10009,904.9,5,NULL,253.37
3008,CA-2014-130729,2014-10-24,2014-10-29,"Standard Class",AA-10375,OFF-BI-10002706,"United States",West,91730,34.27,3,0.2,11.14
3009,CA-2016-124772,2016-12-05,2016-12-06,"First Class",JG-15160,FUR-FU-10004748,"United States",South,42071,191.82,3,NULL,74.81
3010,CA-2016-115525,2016-07-25,2016-07-29,"Standard Class",RR-19525,OFF-AP-10000026,"United States",East,43615,243.88,5,0.2,27.44
3011,CA-2017-134845,2017-04-17,2017-04-23,"Standard Class",SR-20425,OFF-BI-10000773,"United States",West,80027,12.03,5,0.7,-9.22
3012,CA-2017-134845,2017-04-17,2017-04-23,"Standard Class",SR-20425,TEC-MA-10000822,"United States",West,80027,2549.98,5,0.7,-3399.98
3013,CA-2017-134845,2017-04-17,2017-04-23,"Standard Class",SR-20425,OFF-BI-10001543,"United States",West,80027,21.59,2,0.7,-15.84
3014,CA-2017-134845,2017-04-17,2017-04-23,"Standard Class",SR-20425,OFF-BI-10003355,"United States",West,80027,8.96,6,0.7,-6.57
3015,CA-2017-134845,2017-04-17,2017-04-23,"Standard Class",SR-20425,OFF-PA-10002005,"United States",West,80027,20.74,4,0.2,7.26
3016,US-2015-138919,2015-09-17,2015-09-21,"Standard Class",LS-16975,FUR-TA-10004154,"United States",East,10035,344.22,2,0.4,-103.27
3017,US-2016-160528,2016-08-23,2016-08-30,"Standard Class",MH-18115,OFF-ST-10002743,"United States",Central,78577,727.3,8,0.2,-172.73
3018,US-2016-160528,2016-08-23,2016-08-30,"Standard Class",MH-18115,FUR-FU-10004973,"United States",Central,78577,22.61,3,0.6,-10.17
3019,US-2016-160528,2016-08-23,2016-08-30,"Standard Class",MH-18115,TEC-AC-10002842,"United States",Central,78577,666.4,7,0.2,-33.32
3020,CA-2015-123568,2015-11-08,2015-11-14,"Standard Class",SC-20095,OFF-FA-10002701,"United States",West,84084,5.04,3,NULL,0.2
3021,CA-2015-123568,2015-11-08,2015-11-14,"Standard Class",SC-20095,OFF-PA-10001125,"United States",West,84084,92.94,3,NULL,41.82
3022,CA-2015-123568,2015-11-08,2015-11-14,"Standard Class",SC-20095,FUR-FU-10004090,"United States",West,84084,66.69,3,NULL,22.01
3023,CA-2015-123568,2015-11-08,2015-11-14,"Standard Class",SC-20095,OFF-BI-10001510,"United States",West,84084,91.68,5,0.2,28.65
3024,CA-2017-124674,2017-11-17,2017-11-23,"Standard Class",JB-16000,FUR-BO-10002202,"United States",Central,78521,327.73,2,0.32,-14.46
3025,CA-2015-164441,2015-11-08,2015-11-13,"Standard Class",AC-10450,OFF-BI-10001922,"United States",East,10011,52.27,11,0.2,17.64
3026,CA-2015-164441,2015-11-08,2015-11-13,"Standard Class",AC-10450,OFF-PA-10001667,"United States",East,10011,17.94,3,NULL,8.07
3028,CA-2014-106719,2014-08-24,2014-08-24,"Same Day",RB-19645,OFF-BI-10002799,"United States",West,59102,8.29,2,0.2,2.69
3029,CA-2017-116855,2017-12-17,2017-12-21,"Standard Class",AI-10855,FUR-CH-10003846,"United States",South,23320,504.9,5,NULL,80.78
3030,US-2016-164189,2016-03-24,2016-03-28,"Standard Class",DR-12880,TEC-PH-10003691,"United States",West,97030,403.17,4,0.2,25.2
3031,CA-2015-168480,2015-09-21,2015-09-27,"Standard Class",DM-12955,FUR-BO-10000468,"United States",Central,48146,194.32,4,NULL,31.09
3032,CA-2015-168480,2015-09-21,2015-09-27,"Standard Class",DM-12955,OFF-AR-10001044,"United States",Central,48146,25.99,1,NULL,7.54
3033,US-2016-114293,2016-11-21,2016-11-26,"Standard Class",JH-16180,FUR-CH-10003833,"United States",West,97030,195.14,4,0.2,-12.2
3034,CA-2017-134173,2017-09-16,2017-09-21,"Standard Class",AB-10060,OFF-PA-10004355,"United States",East,19143,20.74,4,0.2,7.26
3035,US-2015-123960,2015-06-11,2015-06-16,"Standard Class",BD-11605,TEC-AC-10003038,"United States",South,71203,53.7,6,NULL,10.2
3036,US-2015-123960,2015-06-11,2015-06-16,"Standard Class",BD-11605,OFF-BI-10002799,"United States",South,71203,36.26,7,NULL,16.68
3037,US-2015-123960,2015-06-11,2015-06-16,"Standard Class",BD-11605,OFF-AR-10003582,"United States",South,71203,56.3,2,NULL,15.76
3038,US-2015-123960,2015-06-11,2015-06-16,"Standard Class",BD-11605,OFF-PA-10004451,"United States",South,71203,32.4,5,NULL,15.55
3039,US-2015-123960,2015-06-11,2015-06-16,"Standard Class",BD-11605,FUR-FU-10004666,"United States",South,71203,29.16,2,NULL,10.79
3040,CA-2017-101749,2017-10-03,2017-10-08,"Standard Class",AS-10045,FUR-TA-10001520,"United States",West,91104,171.29,3,0.2,-6.42
3041,US-2016-147991,2016-05-05,2016-05-09,"Standard Class",ZD-21925,FUR-FU-10004270,"United States",South,37421,16.72,5,0.2,3.34
3042,CA-2017-149559,2017-09-11,2017-09-12,"Same Day",KF-16285,OFF-PA-10003172,"United States",West,90805,12.96,2,NULL,6.22
3043,CA-2017-149559,2017-09-11,2017-09-12,"Same Day",KF-16285,OFF-EN-10002312,"United States",West,90805,22.18,2,NULL,10.87
3044,CA-2017-149559,2017-09-11,2017-09-12,"Same Day",KF-16285,FUR-CH-10002320,"United States",West,90805,2054.27,8,0.2,256.78
3045,CA-2015-135174,2015-04-30,2015-05-02,"Second Class",BP-11230,TEC-PH-10001530,"United States",East,45373,1022.97,5,0.4,-255.74
3046,CA-2017-125290,2017-11-06,2017-11-10,"Second Class",CC-12430,OFF-AR-10001216,"United States",Central,55407,13.9,5,NULL,3.61
3047,CA-2017-125290,2017-11-06,2017-11-10,"Second Class",CC-12430,OFF-PA-10003127,"United States",Central,55407,26.38,1,NULL,12.13
3048,CA-2014-137351,2014-09-30,2014-10-04,"Standard Class",DB-13615,OFF-BI-10003910,"United States",West,98105,43.18,7,0.2,13.49
3049,CA-2017-121419,2017-04-02,2017-04-04,"First Class",TC-21475,FUR-TA-10004534,"United States",South,31907,411.8,2,NULL,70.01
3050,CA-2017-121419,2017-04-02,2017-04-04,"First Class",TC-21475,TEC-AC-10000892,"United States",South,31907,360,4,NULL,129.6
3051,US-2017-148054,2017-10-06,2017-10-11,"Standard Class",NZ-18565,FUR-FU-10003247,"United States",West,83642,41.96,2,NULL,2.94
3052,US-2017-148054,2017-10-06,2017-10-11,"Standard Class",NZ-18565,OFF-AP-10004336,"United States",West,83642,227.84,4,NULL,66.07
3053,US-2017-148054,2017-10-06,2017-10-11,"Standard Class",NZ-18565,OFF-PA-10001295,"United States",West,83642,37.94,2,NULL,18.21
3054,CA-2016-128517,2016-04-09,2016-04-14,"Second Class",SW-20350,TEC-PH-10002555,"United States",Central,48227,517.9,2,NULL,134.65
3055,CA-2016-128517,2016-04-09,2016-04-14,"Second Class",SW-20350,OFF-BI-10000831,"United States",Central,48227,5.28,2,NULL,2.43
3056,US-2015-100377,2015-08-28,2015-09-01,"Standard Class",TS-21370,TEC-CO-10001046,"United States",Central,60623,2799.96,5,0.2,874.99
3057,CA-2017-131492,2017-10-19,2017-10-24,"Second Class",HH-15010,OFF-EN-10002973,"United States",West,94110,8.96,2,NULL,4.3
3058,CA-2017-131492,2017-10-19,2017-10-24,"Second Class",HH-15010,OFF-LA-10001641,"United States",West,94110,31.5,10,NULL,15.12
3060,CA-2017-131492,2017-10-19,2017-10-24,"Second Class",HH-15010,FUR-TA-10003837,"United States",West,94110,24.37,2,0.2,-3.35
3061,CA-2016-144554,2016-11-07,2016-11-12,"Standard Class",DM-13345,TEC-AC-10002800,"United States",East,43055,119.98,3,0.2,22.5
3062,CA-2017-127621,2017-03-03,2017-03-07,"Standard Class",RE-19450,OFF-PA-10001307,"United States",Central,75081,26.88,8,0.2,9.74
3063,CA-2015-145184,2015-11-27,2015-11-29,"First Class",JD-16150,TEC-PH-10002350,"United States",East,19711,83.97,3,NULL,23.51
3064,CA-2015-145184,2015-11-27,2015-11-29,"First Class",JD-16150,TEC-AC-10000397,"United States",East,19711,104.97,3,NULL,7.35
3065,CA-2017-106859,2017-03-13,2017-03-18,"Second Class",BF-11215,OFF-ST-10000615,"United States",West,87105,90.8,8,NULL,25.42
3066,CA-2017-106859,2017-03-13,2017-03-18,"Second Class",BF-11215,TEC-PH-10004531,"United States",West,87105,140.74,8,0.2,49.26
3067,CA-2017-106859,2017-03-13,2017-03-18,"Second Class",BF-11215,TEC-AC-10004001,"United States",West,87105,214.95,5,NULL,88.13
3068,CA-2017-106859,2017-03-13,2017-03-18,"Second Class",BF-11215,OFF-PA-10001534,"United States",West,87105,45.36,7,NULL,21.77
3069,CA-2017-106859,2017-03-13,2017-03-18,"Second Class",BF-11215,OFF-PA-10001815,"United States",West,87105,288.24,6,NULL,138.36
